
length	num
8	6
15	5
8	1
10	5
12	4
8	3
8	2
9	2
8	1
8	3
9	2
10	1
8	2
8	8
10	4
7	24
8	8
8	2
8	3
8	1
8	8
10	2
8	2
7	2
8	8
8	9
8	19
7	6
7	2
8	4
9	5
10	1
7	3
8	3
9	1
8	10
8	5
8	1
7	2
11	4
7	3
7	3
8	8
8	3
10	1
8	9
9	1
11	1
11	4
8	3
7	7
7	23
7	3
9	1
9	1
8	5
9	7
8	5
8	4
8	5
7	3
9	2
10	1
10	2
9	2
9	3
18	1
11	3
7	6
8	3
9	1
12	1
9	1
8	3
8	6
9	8
9	1
8	5
8	5
13	2
7	8
7	5
8	5
7	3
7	3
7	5
11	4
10	1
8	1
8	1
24	5
9	4
7	8
8	4
12	7
7	2
10	2
8	1
8	4
9	2
9	3
6	17
9	2
9	1
11	2
7	1
14	3
7	4
8	6
11	6
12	5
8	2
7	5
8	2
9	2
9	7
7	8
8	2
8	2
8	3
7	3
10	2
9	3
9	4
9	3
7	23
9	1
8	1
7	6
10	1
9	2
7	24
8	9
8	1
7	4
7	8
10	4
7	5
9	3
19	1
7	4
8	2
8	1
23	7
8	1
9	1
8	6
9	2
10	2
7	2
8	1
9	3
8	1
8	4
8	2
8	3
7	16
8	7
9	1
8	3
7	20
10	1
8	4
8	4
16	1
10	5
9	2
8	1
8	3
7	8
7	4
12	2
9	2
8	4
10	1
10	1
8	2
9	1
9	2
9	1
9	1
19	2
9	2
11	1
7	5
7	27
7	5
9	2
7	6
7	5
7	4
9	1
8	1
8	9
11	1
10	1
10	1
8	1
10	3
8	1
9	4
8	2
7	3
7	7
12	1
8	4
7	2
13	5
8	4
7	3
7	1
10	1
8	2
11	1
7	2
8	1
13	2
8	1
7	6
10	1
8	2
11	1
10	1
14	1
8	3
9	1
15	1
9	4
7	2
10	4
7	23
14	4
10	3
7	4
9	2
8	3
8	3
8	4
23	1
8	1
13	1
7	2
7	27
10	2
8	4
8	3
8	1
8	5
8	2
9	6
8	3
27	1
8	4
8	5
7	14
14	4
9	2
10	5
8	4
7	16
8	7
8	8
14	2
7	18
7	2
6	16
9	2
7	4
8	7
9	7
9	1
9	1
8	1
9	6
10	1
12	2
8	2
10	1
7	3
10	1
12	1
8	5
11	1
8	4
11	1
7	5
8	1
8	1
10	1
8	3
8	3
8	5
8	4
9	4
22	8
8	6
7	1
9	2
8	3
8	1
11	7
8	1
8	1
16	1
9	3
7	2
7	4
8	6
9	1
7	1
9	1
7	1
8	7
7	2
8	2
12	24
8	1
9	3
9	1
10	4
9	3
8	3
8	8
7	4
9	1
9	2
8	3
9	1
10	5
9	1
8	1
12	7
8	6
9	2
7	7
11	1
10	1
9	2
9	3
7	5
8	5
11	2
9	4
9	1
15	2
7	5
8	4
8	2
8	5
8	7
8	6
8	4
8	3
7	1
9	5
10	4
7	4
10	1
7	4
7	5
8	7
9	1
9	2
7	2
7	15
9	2
7	2
12	1
8	4
8	5
9	2
7	2
9	2
23	1
9	2
8	6
9	2
9	2
8	2
8	1
9	5
10	1
19	1
9	2
8	3
9	4
10	1
8	6
9	2
8	7
11	1
8	1
7	3
9	2
8	2
10	5
9	2
8	4
9	1
7	2
7	4
8	3
11	1
8	2
10	5
9	1
10	1
10	2
9	1
8	3
7	2
14	1
7	3
8	2
7	3
8	4
8	5
10	6
9	1
9	6
9	4
7	3
8	1
10	1
7	21
7	21
11	1
9	1
8	2
7	2
7	3
23	3
10	3
9	4
10	7
8	10
8	2
8	1
10	2
7	2
10	1
10	1
8	4
8	1
7	1
8	9
13	1
7	2
9	9
10	3
10	3
8	1
13	2
10	1
7	4
10	2
8	5
7	14
8	3
8	2
9	2
8	4
9	1
8	9
8	4
11	1
10	2
8	2
8	5
10	5
7	1
8	3
9	5
9	4
8	1
9	5
7	4
17	1
8	6
9	1
8	5
21	1
9	1
9	1
10	2
7	6
7	7
9	1
9	1
18	1
11	1
8	8
8	2
9	1
8	4
10	2
7	4
7	4
9	4
31	1
9	3
8	7
8	5
11	8
19	1
26	7
7	2
9	3
8	3
9	3
9	2
7	2
12	2
8	7
8	5
10	2
7	3
8	7
15	1
8	6
15	1
9	1
9	1
8	5
8	1
8	3
9	3
8	1
11	1
9	1
9	2
8	5
10	1
8	1
8	8
9	1
9	1
8	2
8	2
8	4
8	2
13	1
7	7
8	3
8	4
8	1
8	9
7	5
8	1
8	4
8	1
9	2
9	2
8	4
19	1
7	4
9	6
7	8
9	1
8	1
9	7
8	1
16	1
8	6
8	3
13	1
9	1
9	6
8	1
7	4
9	1
8	8
9	2
10	2
9	1
6	15
8	7
8	5
8	5
9	1
8	4
9	3
9	1
7	5
9	1
9	1
8	1
7	2
10	1
13	1
9	2
16	3
9	2
9	2
8	22
7	3
7	6
8	4
9	2
8	1
7	18
9	4
8	1
10	1
8	1
10	5
7	2
12	2
8	2
9	2
7	4
8	7
8	9
8	7
7	5
8	1
7	4
8	2
9	1
8	1
7	4
11	1
8	2
7	5
9	2
9	2
10	1
8	1
8	2
7	3
11	1
8	1
8	4
9	2
11	5
8	5
9	1
34	1
9	1
7	4
8	6
8	2
8	1
16	1
9	7
8	2
9	1
7	7
7	3
8	2
8	6
9	1
7	4
9	1
7	4
9	3
10	1
9	1
9	1
8	1
8	1
8	1
8	2
7	4
9	1
9	2
7	3
8	2
8	1
8	2
9	2
8	1
8	8
8	1
8	6
8	1
8	1
8	3
9	5
7	2
8	3
8	1
8	2
12	1
8	1
8	9
8	1
9	4
7	8
10	1
9	1
9	1
10	3
8	3
9	1
13	1
8	1
19	3
8	3
10	1
8	1
7	3
10	2
8	6
15	1
7	4
7	3
10	1
10	1
8	6
7	3
8	5
15	3
7	3
8	6
8	1
9	3
9	1
8	2
8	8
10	2
8	1
9	4
8	1
9	1
8	6
7	1
7	16
8	2
9	3
9	1
8	5
9	1
8	1
7	5
14	1
9	1
8	2
9	4
9	3
7	1
8	6
8	3
8	1
9	2
9	5
8	1
10	2
8	2
17	1
11	1
10	1
8	1
9	2
8	10
8	3
8	1
9	5
8	6
8	8
8	4
10	1
8	8
11	2
10	2
9	2
10	2
8	3
11	5
7	2
8	5
9	2
8	4
10	1
15	1
10	1
9	4
9	1
8	3
8	4
8	4
7	4
7	7
10	1
8	10
9	2
9	4
11	1
9	2
29	1
11	1
10	2
8	1
9	1
11	2
8	8
8	6
8	2
8	1
9	1
9	2
7	4
9	8
9	1
9	4
9	1
10	3
9	1
8	2
16	5
9	3
7	2
13	1
10	1
8	2
7	5
10	2
8	5
7	8
10	1
9	3
7	4
8	1
7	16
8	2
9	4
7	1
7	6
10	1
7	15
7	21
7	6
10	1
9	2
21	1
8	1
9	1
7	5
19	1
7	4
8	10
8	5
8	2
7	1
8	1
7	6
8	1
7	4
9	2
8	2
8	1
8	4
8	2
10	3
8	3
8	2
8	2
10	1
9	2
8	2
7	8
8	3
8	1
9	1
7	3
8	4
10	3
8	6
8	1
9	1
7	2
9	2
8	3
8	3
17	1
9	1
9	1
8	4
9	4
13	1
10	1
8	6
8	5
8	2
8	1
11	1
9	3
9	1
9	3
8	4
9	3
9	2
8	5
10	2
11	1
8	2
8	5
24	2
8	4
13	1
8	2
7	5
8	3
9	2
8	5
15	3
13	1
8	5
8	1
9	1
9	1
8	3
8	1
8	4
8	5
9	1
9	5
8	4
8	6
8	5
9	6
7	2
10	2
8	9
8	1
7	6
7	4
8	5
8	1
8	3
8	6
11	3
8	4
15	2
8	6
8	2
8	10
8	1
8	3
8	3
9	2
9	7
9	2
22	1
9	2
7	4
7	1
11	1
10	1
7	7
8	1
18	2
9	3
8	1
7	7
8	7
8	4
8	2
8	3
8	3
9	2
9	1
8	1
11	1
8	5
9	3
8	3
8	3
8	4
8	7
8	1
8	1
12	1
9	1
9	1
8	3
8	1
10	1
8	2
11	4
9	1
12	1
9	2
8	4
9	2
8	1
8	3
8	4
7	21
9	4
8	1
9	1
9	3
10	2
15	1
8	2
8	1
7	12
9	3
8	7
9	1
18	1
8	7
7	4
8	9
7	6
9	1
8	5
7	1
9	1
9	1
13	1
8	5
8	7
14	2
11	2
9	1
8	1
8	8
8	8
8	1
8	9
8	2
8	4
6	17
8	2
12	1
7	1
14	7
9	3
7	4
8	3
10	2
8	6
8	2
15	1
10	2
10	1
8	1
8	2
9	4
7	5
9	8
8	8
9	2
8	1
8	5
9	2
8	7
9	4
8	5
9	1
7	2
8	2
8	6
8	3
8	2
8	1
9	2
8	5
9	1
21	2
13	2
7	4
8	4
18	2
8	4
8	5
7	7
17	4
8	4
9	1
8	7
8	3
7	2
8	7
10	1
8	6
7	6
8	2
8	8
8	4
9	3
7	25
10	7
8	5
8	3
7	2
7	4
8	4
11	1
12	2
8	1
9	2
8	3
12	5
8	8
7	4
8	1
9	2
8	4
8	5
8	4
8	5
7	2
8	1
9	1
9	2
8	5
8	2
14	5
8	3
10	2
9	2
10	4
10	3
8	1
8	4
8	1
8	2
8	7
9	1
8	1
7	9
9	3
9	1
8	3
8	6
17	6
8	1
10	7
10	6
7	4
8	2
8	1
8	3
8	3
10	1
9	2
9	2
8	2
8	1
35	1
16	1
11	4
8	5
8	1
9	1
7	2
9	5
9	2
7	3
8	2
8	5
28	7
8	3
8	7
9	2
12	6
8	3
8	1
8	1
7	1
8	3
7	2
8	6
8	2
8	3
8	2
8	1
8	1
15	1
8	2
8	5
11	1
7	4
7	14
7	4
10	4
9	5
13	1
14	2
14	1
8	6
9	1
8	6
8	1
8	6
8	4
9	1
7	4
9	1
10	4
8	1
29	2
8	3
8	3
8	3
11	3
8	6
8	1
14	4
14	1
8	1
9	1
8	2
8	7
8	1
9	2
9	3
8	6
8	2
9	1
9	2
8	2
7	2
8	4
8	2
8	1
10	1
8	2
9	2
8	4
7	2
8	5
7	5
7	4
8	2
8	3
8	1
9	4
21	1
8	3
8	2
13	3
9	3
7	6
9	1
10	1
8	1
12	3
11	1
8	3
10	1
8	4
7	2
16	1
14	1
8	2
7	5
7	28
9	3
8	6
10	2
9	3
6	22
7	2
9	1
8	5
8	5
8	3
15	2
8	1
7	4
8	2
9	1
7	3
7	7
18	1
12	6
11	2
7	9
7	4
9	10
9	1
10	1
7	1
9	1
8	2
9	3
9	2
7	23
15	1
9	2
9	1
25	1
8	6
8	8
8	11
8	7
7	5
9	1
7	3
9	1
8	6
7	2
8	1
9	3
7	6
8	5
8	3
37	1
10	2
10	1
7	4
8	4
8	3
8	1
11	2
10	7
8	12
8	5
7	1
8	4
9	2
18	3
8	4
8	4
8	1
25	2
7	3
8	1
7	2
7	2
9	1
7	3
7	2
11	2
8	1
9	1
9	2
9	2
8	8
9	4
8	2
9	1
8	1
8	1
8	2
10	2
9	1
9	1
8	6
8	1
11	1
9	2
8	7
7	4
9	2
9	5
8	4
8	5
10	3
10	2
10	1
8	2
8	1
17	4
7	3
8	1
8	3
10	5
8	1
11	5
10	4
9	1
9	1
8	8
8	4
19	2
9	3
9	1
7	6
9	4
7	3
7	23
7	8
8	5
8	2
8	3
7	6
8	6
10	2
8	1
9	2
8	4
8	4
9	2
10	3
8	7
9	3
9	1
8	7
9	1
8	3
8	1
7	3
7	3
10	4
8	6
7	4
8	4
7	3
7	21
9	1
9	1
9	2
8	5
9	3
8	1
7	4
10	2
8	5
9	1
12	1
9	1
8	1
8	3
7	2
9	2
8	3
7	15
8	2
10	1
10	1
8	3
8	1
8	4
8	5
13	1
9	1
7	4
7	3
8	2
9	3
8	1
10	3
12	3
8	5
9	1
9	1
9	1
8	1
8	8
10	5
14	2
7	7
15	2
10	2
8	6
8	4
11	2
8	1
8	3
10	2
12	2
7	3
9	4
9	2
7	7
8	5
9	1
8	1
8	2
9	5
9	3
19	1
7	3
9	1
14	1
8	4
11	2
11	1
8	7
10	1
11	3
8	1
8	1
8	4
11	2
7	22
14	1
9	1
7	5
7	7
9	6
8	4
7	5
11	4
10	2
7	24
7	3
8	5
20	1
9	1
7	5
8	3
11	7
12	3
8	3
13	3
8	8
7	4
11	1
7	4
13	1
8	8
8	1
12	1
10	1
10	2
12	3
8	5
19	3
8	9
9	1
7	4
8	4
10	2
8	7
10	1
8	7
9	5
10	1
8	3
8	3
10	3
9	2
7	2
9	1
12	1
8	1
10	2
9	1
10	8
7	6
12	1
9	2
8	2
7	4
8	2
8	7
8	6
9	3
9	2
9	3
16	2
8	1
7	7
10	2
11	1
10	1
17	2
7	5
8	1
13	1
8	6
23	1
8	5
10	6
8	1
7	11
8	2
9	1
9	1
8	5
8	4
8	1
9	3
9	1
8	10
9	1
7	5
10	1
9	6
8	1
9	1
7	2
8	3
8	5
9	4
8	1
7	3
7	2
10	2
15	1
7	5
8	9
8	4
10	2
8	6
11	2
10	1
8	2
7	7
8	3
15	1
8	4
9	1
8	8
9	4
11	2
9	2
7	13
16	1
8	1
7	5
8	2
8	1
11	8
9	4
7	4
7	2
8	1
14	3
8	6
8	6
8	1
14	1
8	4
8	4
9	1
8	4
9	8
8	1
8	1
9	4
9	1
15	1
7	2
8	6
8	1
8	4
8	1
9	4
9	4
9	1
10	1
8	1
8	3
10	1
8	3
7	3
11	2
10	3
7	4
7	3
13	1
8	4
8	6
11	3
12	7
8	4
7	2
7	5
12	2
8	10
8	8
8	1
8	2
9	4
8	2
8	1
8	7
9	1
8	1
9	1
9	2
9	1
8	4
7	7
7	3
9	3
9	7
10	3
9	1
9	2
8	1
10	2
7	4
8	4
9	4
8	2
9	1
8	3
8	1
8	4
8	7
9	2
8	6
8	12
8	6
9	1
12	1
7	6
7	3
10	1
7	3
8	2
12	1
9	1
8	5
8	5
8	1
7	3
9	9
9	1
8	8
8	3
16	1
8	4
7	4
7	4
8	2
8	5
9	1
8	4
8	6
7	3
21	1
8	4
7	9
7	6
8	3
8	9
8	2
8	3
7	2
8	2
8	6
7	5
10	1
8	1
17	1
8	2
9	1
11	2
9	2
8	3
8	8
8	2
7	6
11	1
10	5
8	5
8	4
8	4
8	4
9	2
8	1
13	3
16	1
9	1
7	7
9	8
9	4
7	8
10	2
7	6
8	2
7	1
22	5
8	1
15	1
9	1
8	4
9	8
9	1
9	3
8	4
10	1
7	4
7	5
20	1
9	1
11	1
8	4
8	1
14	1
8	5
13	1
8	10
8	6
8	6
10	2
8	3
8	8
10	1
7	4
9	2
9	1
9	1
16	1
8	3
10	1
11	2
8	4
8	2
8	1
10	2
9	9
8	2
8	1
10	1
9	2
7	4
9	3
8	4
8	8
7	3
24	1
13	4
9	1
8	6
9	1
9	2
8	7
14	1
10	4
9	2
8	1
10	1
8	2
8	2
10	1
7	4
7	5
8	5
8	1
9	2
11	3
7	23
8	6
9	3
7	2
8	1
9	4
7	3
9	2
9	2
8	3
9	1
8	8
8	7
9	5
8	4
8	8
8	1
8	7
18	2
8	3
15	2
8	2
20	7
8	1
9	1
9	3
7	4
8	1
8	2
8	1
12	1
7	4
7	8
9	2
8	4
9	1
7	5
7	5
18	2
10	2
8	3
8	1
8	9
8	1
10	9
7	3
9	3
8	3
10	1
7	2
8	2
8	2
8	3
8	1
9	1
11	3
8	5
7	7
7	4
8	8
8	5
9	1
9	1
10	9
9	1
8	2
8	3
8	2
7	4
10	1
10	7
8	5
10	2
8	10
8	6
7	7
26	4
11	2
8	4
9	2
8	1
8	1
8	2
8	3
7	11
9	2
8	5
7	5
8	2
13	2
8	6
8	1
9	3
8	7
10	4
9	1
9	1
8	6
9	2
8	6
8	1
9	1
8	2
9	3
9	1
23	2
8	1
9	1
7	1
8	6
9	6
8	6
8	4
9	3
8	4
10	1
8	2
9	2
9	2
9	1
8	1
9	1
8	1
7	16
9	3
7	3
15	2
8	1
10	3
7	1
9	1
8	1
9	1
8	2
11	1
8	1
9	1
7	5
8	2
8	7
8	5
14	1
9	2
8	3
8	11
9	1
10	1
10	1
15	2
11	2
10	1
9	2
8	2
7	4
12	4
8	1
7	3
8	4
7	2
7	19
9	1
9	2
7	9
8	5
9	1
12	1
12	7
10	2
9	1
9	5
19	3
9	4
7	9
11	1
16	6
16	1
8	3
35	1
9	2
8	1
8	6
11	2
7	2
8	3
9	3
8	3
10	1
13	1
9	1
10	2
10	2
7	23
8	3
7	6
8	1
12	1
8	5
9	3
8	3
9	2
9	2
8	1
18	1
9	1
8	1
9	15
8	8
8	3
8	7
8	5
9	2
8	3
7	21
7	3
8	3
24	1
8	1
9	8
8	1
9	2
9	2
7	5
14	2
8	1
16	1
10	1
7	5
7	5
8	1
7	6
9	2
8	4
8	3
19	1
18	1
13	3
9	1
12	4
8	2
8	2
7	18
10	1
10	1
7	4
9	3
9	2
7	6
9	2
9	3
13	1
8	2
15	7
9	1
7	18
36	4
8	3
8	4
7	2
7	2
8	4
7	5
7	2
8	3
8	1
8	5
8	5
10	2
7	4
10	2
7	8
9	7
8	5
8	2
10	1
7	3
11	1
9	2
18	1
8	5
7	5
8	1
8	3
10	5
10	5
8	5
8	7
10	1
8	7
9	1
8	5
8	6
7	7
8	9
10	3
27	1
9	3
11	1
9	2
9	3
9	7
7	26
